doc_file,heading,file
docs/getting-started.md,Frontend Setup,frontend/src/api/client.js
docs/getting-started.md,Frontend Setup,frontend/src/components/Dashboard.jsx
docs/getting-started.md,Frontend Setup,frontend/src/components/LoginForm.jsx
docs/getting-started.md,Frontend Setup,frontend/src/components/TaskList.jsx
docs/getting-started.md,Frontend Setup,frontend/src/hooks/useAuth.js
docs/getting-started.md,Frontend Setup,frontend/src/hooks/useTasks.js
docs/getting-started.md,Frontend Setup,frontend/src/index.jsx
docs/getting-started.md,Frontend Setup,frontend/src/utils/helpers.js
docs/getting-started.md,CLI Usage,backend/__init__.py
docs/getting-started.md,CLI Usage,backend/app.py
docs/getting-started.md,CLI Usage,backend/cli.py
docs/getting-started.md,CLI Usage,backend/config.py
docs/getting-started.md,CLI Usage,backend/database.py
docs/getting-started.md,CLI Usage,backend/models/__init__.py
docs/getting-started.md,CLI Usage,backend/models/task.py
docs/getting-started.md,CLI Usage,backend/models/user.py
docs/getting-started.md,CLI Usage,backend/services/__init__.py
docs/getting-started.md,CLI Usage,backend/services/auth.py
docs/getting-started.md,CLI Usage,backend/services/tasks.py
docs/getting-started.md,CLI Usage,frontend/src/App.jsx
docs/getting-started.md,CLI Usage,frontend/src/api/client.js
docs/getting-started.md,CLI Usage,frontend/src/components/Dashboard.jsx
docs/getting-started.md,CLI Usage,frontend/src/components/LoginForm.jsx
docs/getting-started.md,CLI Usage,frontend/src/components/TaskList.jsx
docs/getting-started.md,CLI Usage,frontend/src/hooks/useAuth.js
docs/getting-started.md,CLI Usage,frontend/src/hooks/useTasks.js
docs/getting-started.md,CLI Usage,frontend/src/index.jsx
docs/getting-started.md,CLI Usage,frontend/src/utils/helpers.js
docs/getting-started.md,Configuration,backend/__init__.py
docs/getting-started.md,Configuration,backend/app.py
docs/getting-started.md,Configuration,backend/cli.py
docs/getting-started.md,Configuration,backend/config.py
docs/getting-started.md,Configuration,backend/database.py
docs/getting-started.md,Configuration,backend/models/__init__.py
docs/getting-started.md,Configuration,backend/models/task.py
docs/getting-started.md,Configuration,backend/models/user.py
docs/getting-started.md,Configuration,backend/services/__init__.py
docs/getting-started.md,Configuration,backend/services/auth.py
docs/getting-started.md,Configuration,backend/services/tasks.py
docs/getting-started.md,Configuration,frontend/src/App.jsx
docs/getting-started.md,Configuration,frontend/src/api/client.js
docs/getting-started.md,Configuration,frontend/src/components/Dashboard.jsx
docs/getting-started.md,Configuration,frontend/src/components/LoginForm.jsx
docs/getting-started.md,Configuration,frontend/src/components/TaskList.jsx
docs/getting-started.md,Configuration,frontend/src/hooks/useAuth.js
docs/getting-started.md,Configuration,frontend/src/hooks/useTasks.js
docs/getting-started.md,Configuration,frontend/src/index.jsx
docs/getting-started.md,Configuration,frontend/src/utils/helpers.js
docs/getting-started.md,Environment Variables,backend/__init__.py
docs/getting-started.md,Environment Variables,backend/app.py
docs/getting-started.md,Environment Variables,backend/cli.py
docs/getting-started.md,Environment Variables,backend/config.py
docs/getting-started.md,Environment Variables,backend/database.py
docs/getting-started.md,Environment Variables,backend/models/__init__.py
docs/getting-started.md,Environment Variables,backend/models/task.py
docs/getting-started.md,Environment Variables,backend/models/user.py
docs/getting-started.md,Environment Variables,backend/services/__init__.py
docs/getting-started.md,Environment Variables,backend/services/auth.py
docs/getting-started.md,Environment Variables,backend/services/tasks.py
docs/getting-started.md,Environment Variables,frontend/src/App.jsx
docs/getting-started.md,Environment Variables,frontend/src/api/client.js
docs/getting-started.md,Environment Variables,frontend/src/components/Dashboard.jsx
docs/getting-started.md,Environment Variables,frontend/src/components/LoginForm.jsx
docs/getting-started.md,Environment Variables,frontend/src/components/TaskList.jsx
docs/getting-started.md,Environment Variables,frontend/src/hooks/useAuth.js
docs/getting-started.md,Environment Variables,frontend/src/hooks/useTasks.js
docs/getting-started.md,Environment Variables,frontend/src/index.jsx
docs/getting-started.md,Environment Variables,frontend/src/utils/helpers.js
